STATE,STATEFIPS,COUNTY,COUNTYFIPS,ID,adjust,GEO,YEAR,TP-TotPop,freshPer,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
NC,37,Chowan County,41,37041,,0500000US37041,2015,14.394,0.318188134,13.818,0,13.818,1.39,0,1.39,0,0,0,1.39,0,1.39,0.576,0.04,0,0.04,69,0.97,70,1.01,0,0,0,0,0,0,0,0,0,0,3.08,3.08,--,3.08,3.72,0.07,0,3.79,0,2.92,2.92,--,2.92,3.64,0.07,0,3.71,0,0.16,0.16,--,0.16,0.08,0,0,0.08,0.06,0.01,0.07,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,1.49,0,1.49,3.09,0,3.09,4.58,0,4.58,3.08,0,3.08
NC,37,Clay County,43,37043,,0500000US37043,2015,10.703,0.113986733,1.781,0.112,1.893,0.21,0,0.21,0,0,0,0.21,0,0.21,8.81,0.62,0,0.62,70,0.13,69,0.75,0,0,0,0,0,0,0,0,0,0.12,0.24,0.36,--,0.36,0.31,0,0,0.31,0.12,0,0.12,--,0.12,0.16,0,0,0.16,0,0.24,0.24,--,0.24,0.15,0,0,0.15,0,0.02,0.02,0,--,0,0,--,0,0,--,0,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0.96,0,0.96,0.26,0,0.26,1.22,0,1.22,0.36,0,0.36
NC,37,Cleveland County,45,37045,,0500000US37045,2015,96.879,0.21521692,1.22,89.378,90.598,0.08,0,0.08,12.18,0,12.18,12.26,0,12.26,6.281,0.44,0,0.44,70,6.34,70,6.78,0,0,0,0,0,0,0,0,0,0.14,1.29,1.43,--,1.43,0.88,0,0,0.88,0.04,0.35,0.39,--,0.39,0.43,0,0,0.43,0.1,0.94,1.04,--,1.04,0.45,0,0,0.45,0.27,0.39,0.66,0,--,0,0,--,0,0,--,0,0.09,0,0.09,0,0,0,0.09,0,0.09,0,0,0,5.97,0,5.97,5.97,0,5.97,0,0,4.27,0,4.27,4085.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,0,5.97,5.97,0,5.97,--,0,4.27,0,4.27,4085.82,1.02,0,1.02,19.83,0,19.83,20.85,0,20.85,5.7,0,5.7
NC,37,Columbus County,47,37047,,0500000US37047,2015,56.694,0.742053833,20.055,8.03,28.085,2.02,0,2.02,0,0,0,2.02,0,2.02,28.609,2,0,2,70,1.97,70,3.97,0,0,0,33.8,0,33.8,33.8,0,33.8,0.87,1.93,2.8,--,2.8,2.72,0.02,0,2.74,0.78,1.71,2.49,--,2.49,2.57,0.02,0,2.59,0.09,0.22,0.31,--,0.31,0.15,0,0,0.15,1.36,0.08,1.44,0,--,0,0.01,--,0.01,0.01,--,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,6.25,0,6.25,35.82,0,35.82,42.07,0,42.07,2.8,0,2.8
NC,37,Craven County,49,37049,,0500000US37049,2015,103.451,0.299562112,95.027,0,95.027,10.76,0,10.76,0,0,0,10.76,0,10.76,8.424,0.59,0,0.59,70,6.65,70,7.24,0.86,0,0.86,14.39,0,14.39,15.25,0,15.25,2.97,0.82,3.79,--,3.79,2.05,0,0,2.05,1.96,0.57,2.53,--,2.53,1.45,0,0,1.45,1.01,0.25,1.26,--,1.26,0.6,0,0,0.6,0.2,0.02,0.22,0.1,--,0.1,0.03,--,0.03,0.13,--,0.13,0.23,0,0.23,0.02,0,0.02,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,15.71,0,15.71,15.28,0,15.28,30.99,0,30.99,3.79,0,3.79
NC,37,Cumberland County,51,37051,,0500000US37051,2015,323.838,0.139236285,35.427,269.899,305.326,2.92,0,2.92,32.93,0,32.93,35.85,0,35.85,18.512,1.3,0,1.3,70,21.37,70,22.67,0,0,0,0,0,0,0,0,0,1.16,4.68,5.84,--,5.84,3.92,0.03,0,3.95,0.91,3.67,4.58,--,4.58,3.32,0.03,0,3.35,0.25,1.01,1.26,--,1.26,0.6,0,0,0.6,0.55,0.06,0.61,0.05,--,0.05,0,--,0,0.05,--,0.05,1.29,0,1.29,0.15,0,0.15,1.44,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,7.27,0,7.27,37.82,0,37.82,45.09,0,45.09,5.84,0,5.84
NC,37,Currituck County,53,37053,,0500000US37053,2015,25.263,0.288168468,23.374,0,23.374,3.29,0,3.29,0,0,0,3.29,0,3.29,1.889,0.13,0,0.13,69,1.64,70,1.77,0,0,0,0,0,0,0,0,0,0.8,0.76,1.56,--,1.56,0.81,0,0,0.81,0.33,0.29,0.62,--,0.62,0.36,0,0,0.36,0.47,0.47,0.94,--,0.94,0.45,0,0,0.45,0,0,0,0,--,0,0,--,0,0,--,0,2.13,0,2.13,0.17,0,0.17,2.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,6.35,0,6.35,0.93,0,0.93,7.28,0,7.28,1.56,0,1.56
NC,37,Dare County,55,37055,,0500000US37055,2015,35.663,0.23413622,32.625,0,32.625,7.28,0,7.28,0,0,0,7.28,0,7.28,3.038,0.21,0,0.21,69,2.28,70,2.49,0,0,0,0,0,0,0,0,0,0.69,0.17,0.86,--,0.86,0.32,0,0,0.32,0.31,0.08,0.39,--,0.39,0.1,0,0,0.1,0.38,0.09,0.47,--,0.47,0.22,0,0,0.22,0,0,0,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,8.18,0,8.18,0.17,0,0.17,8.35,0,8.35,0.86,0,0.86
NC,37,Davidson County,57,37057,,0500000US37057,2015,164.622,0.114140273,0,156.082,156.082,0,0,0,14.9,0,14.9,14.9,0,14.9,8.54,0.6,0,0.6,70,10.93,70,11.53,0,0,0,0,0,0,0,0,0,0.36,2.55,2.91,--,2.91,1.42,0.01,0,1.43,0.27,1.76,2.03,--,2.03,1.04,0.01,0,1.05,0.09,0.79,0.88,--,0.88,0.38,0,0,0.38,0.2,0.13,0.33,0,--,0,0,--,0,0,--,0,0,0,0,0.05,0,0.05,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,1.16,0,1.16,17.63,0,17.63,18.79,0,18.79,2.91,0,2.91
NC,37,Davie County,59,37059,,0500000US37059,2015,41.753,0.136277633,0.079,31.736,31.815,0,0,0,3.58,0,3.58,3.58,0,3.58,9.938,0.7,0,0.7,70,2.23,70,2.93,0,0,0,0,0,0,0,0,0,0.35,0.83,1.18,--,1.18,0.59,0.01,0,0.6,0.09,0.22,0.31,--,0.31,0.21,0.01,0,0.22,0.26,0.61,0.87,--,0.87,0.38,0,0,0.38,0.12,0.06,0.18,0,--,0,0,--,0,0,--,0,0.05,0,0.05,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,1.22,0,1.22,4.47,0,4.47,5.69,0,5.69,1.18,0,1.18
NC,37,Duplin County,61,37061,,0500000US37061,2015,59.159,0.446762116,37.249,0,37.249,4.76,0,4.76,0,0,0,4.76,0,4.76,21.91,1.53,0,1.53,70,2.61,70,4.14,3.13,0,3.13,0,0,0,3.13,0,3.13,2.27,5.59,7.86,--,7.86,8.1,0.16,0,8.26,2.06,5.09,7.15,--,7.15,7.76,0.16,0,7.92,0.21,0.5,0.71,--,0.71,0.34,0,0,0.34,8.58,0.45,9.03,0.03,--,0.03,0,--,0,0.03,--,0.03,0.07,0,0.07,0.02,0,0.02,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,20.37,0,20.37,6.06,0,6.06,26.43,0,26.43,7.86,0,7.86
NC,37,Durham County,63,37063,,0500000US37063,2015,300.952,0.105565007,3.85,271.644,275.494,0.25,0,0.25,27.49,0,27.49,27.74,0,27.74,25.458,1.78,0,1.78,70,19.28,70,21.06,0,0,0,0,0,0,0,0,0,0.59,1.58,2.17,--,2.17,1.11,0,0,1.11,0.07,0.36,0.43,--,0.43,0.36,0,0,0.36,0.52,1.22,1.74,--,1.74,0.75,0,0,0.75,0.04,0.01,0.05,0,--,0,0,--,0,0,--,0,0.03,0,0.03,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.69,0,2.69,29.08,0,29.08,31.77,0,31.77,2.17,0,2.17
NC,37,Edgecombe County,65,37065,,0500000US37065,2015,54.15,0.16823638,4.426,38.788,43.214,0.43,0,0.43,2.86,0,2.86,3.29,0,3.29,10.936,0.77,0,0.77,70,3.03,70,3.8,0,0,0,0,0,0,0,0,0,0.63,3.71,4.34,--,4.34,5.05,0,0,5.05,0.58,3.44,4.02,--,4.02,4.9,0,0,4.9,0.05,0.27,0.32,--,0.32,0.15,0,0,0.15,0.5,0.06,0.56,0,--,0,0,--,0,0,--,0,0.15,0,0.15,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.48,0,2.48,6.63,0,6.63,9.11,0,9.11,4.34,0,4.34
NC,37,Forsyth County,67,37067,,0500000US37067,2015,369.019,0.165032153,3.801,278.633,282.434,0.26,0,0.26,48.2,0,48.2,48.46,0,48.46,86.585,6.06,0,6.06,70,19.77,70,25.83,0,0,0,0,0,0,0,0,0,0.18,3.82,4,--,4,2.05,0,0,2.05,0.06,1.46,1.52,--,1.52,0.98,0,0,0.98,0.12,2.36,2.48,--,2.48,1.07,0,0,1.07,0.02,0.04,0.06,0,--,0,2.17,--,2.17,2.17,--,2.17,0.15,0,0.15,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,6.67,0,6.67,54.23,0,54.23,60.9,0,60.9,4,0,4
NC,37,Franklin County,69,37069,,0500000US37069,2015,63.71,0.108146288,1.386,19.744,21.13,0.09,0,0.09,0.86,0,0.86,0.95,0,0.95,42.58,2.98,0,2.98,70,1.48,70,4.46,0,0,0,0,0,0,0,0,0,0.07,2.4,2.47,--,2.47,1.79,0.02,0,1.81,0.06,1.97,2.03,--,2.03,1.6,0.02,0,1.62,0.01,0.43,0.44,--,0.44,0.19,0,0,0.19,0.08,0.25,0.33,0.01,--,0.01,0.03,--,0.03,0.04,--,0.04,0.11,0,0.11,0.01,0,0.01,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,3.34,0,3.34,3.55,0,3.55,6.89,0,6.89,2.47,0,2.47
NC,37,Gaston County,71,37071,,0500000US37071,2015,213.442,1.917616964,19.932,144.415,164.347,1.3,0,1.3,23.78,0,23.78,25.08,0,25.08,49.095,3.44,0,3.44,70,11.5,70,14.94,0,0,0,0.89,0,0.89,0.89,0,0.89,0.21,1.3,1.51,--,1.51,0.6,0,0,0.6,0.06,0.42,0.48,--,0.48,0.16,0,0,0.16,0.15,0.88,1.03,--,1.03,0.44,0,0,0.44,0.13,0.04,0.17,0,--,0,0,--,0,0,--,0,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0,0,378.2,0,378.2,378.2,0,378.2,0,0,3.78,0,3.78,1657.16,0,0,0,378.2,0,378.2,378.2,0,378.2,0,0,3.78,0,3.78,1657.16,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,5.09,0,5.09,404.21,0,404.21,409.3,0,409.3,5.29,0,5.29
NC,37,Gates County,73,37073,,0500000US37073,2015,11.431,0.363922666,9.752,0,9.752,0.85,0,0.85,0,0,0,0.85,0,0.85,1.679,0.12,0,0.12,71,0.68,70,0.8,0,0,0,0,0,0,0,0,0,1.5,1.48,2.98,--,2.98,3.34,0.09,0,3.43,1.5,1.48,2.98,--,2.98,3.34,0.09,0,3.43,0,0,0,--,0,0,0,0,0,0.21,0,0.21,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.68,0,2.68,1.48,0,1.48,4.16,0,4.16,2.98,0,2.98
NC,37,Graham County,75,37075,,0500000US37075,2015,8.616,10.55013928,0.367,4.05,4.417,0.03,0,0.03,0.64,0,0.64,0.67,0,0.67,4.199,0.29,0,0.29,69,0.31,70,0.6,0,0,0,0,0,0,0,0,0,0,0.12,0.12,--,0.12,0.06,0,0,0.06,0,0.12,0.12,--,0.12,0.06,0,0,0.06,0,0,0,--,0,0,0,0,0,0.01,0.01,0.02,0,--,0,89.8,--,89.8,89.8,--,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0.33,0,0.33,90.57,0,90.57,90.9,0,90.9,0.12,0,0.12
NC,37,Granville County,77,37077,,0500000US37077,2015,58.674,0.112656372,0.624,29.616,30.24,0.04,0,0.04,2.95,0,2.95,2.99,0,2.99,28.434,1.99,0,1.99,70,2.12,70,4.11,0,0,0,0,0,0,0,0,0,0.15,1.02,1.17,--,1.17,1.28,0.02,0,1.3,0.13,0.86,0.99,--,0.99,1.2,0.02,0,1.22,0.02,0.16,0.18,--,0.18,0.08,0,0,0.08,0.04,0.08,0.12,0,--,0,0,--,0,0,--,0,0.24,0,0.24,0.1,0,0.1,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.46,0,2.46,4.15,0,4.15,6.61,0,6.61,1.17,0,1.17
NC,37,Greene County,79,37079,,0500000US37079,2015,21.134,0.401249172,6.507,11.676,18.183,1.07,0,1.07,0,0,0,1.07,0,1.07,2.951,0.21,0,0.21,71,1.27,70,1.48,0,0,0,0,0,0,0,0,0,1.33,3.65,4.98,--,4.98,6.14,0,0,6.14,1.27,3.56,4.83,--,4.83,6.06,0,0,6.06,0.06,0.09,0.15,--,0.15,0.08,0,0,0.08,1.98,0.23,2.21,0.01,--,0.01,0,--,0,0.01,--,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,4.6,0,4.6,3.88,0,3.88,8.48,0,8.48,4.98,0,4.98
NC,37,Guilford County,81,37081,,0500000US37081,2015,517.6,0.123068006,12.38,404.267,416.647,1.1,0,1.1,47.02,0,47.02,48.12,0,48.12,100.953,7.07,0,7.07,70,29.17,70,36.24,0,0,0,0,0,0,0,0,0,0.83,7.09,7.92,--,7.92,3.29,0.11,0,3.4,0.44,3.62,4.06,--,4.06,1.63,0.11,0,1.74,0.39,3.47,3.86,--,3.86,1.66,0,0,1.66,0.05,0.29,0.34,0,--,0,0,--,0,0,--,0,0.06,0,0.06,0.19,0,0.19,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,9.11,0,9.11,54.59,0,54.59,63.7,0,63.7,7.92,0,7.92
NC,37,Halifax County,83,37083,,0500000US37083,2015,52.456,0.615944792,0.546,49.832,50.378,0.04,0,0.04,7.56,0,7.56,7.6,0,7.6,2.078,0.15,0,0.15,72,3.53,70,3.68,0,0,0,20.92,0,20.92,20.92,0,20.92,0.35,2.96,3.31,--,3.31,3.23,0.06,0,3.29,0.3,2.53,2.83,--,2.83,3.01,0.06,0,3.07,0.05,0.43,0.48,--,0.48,0.22,0,0,0.22,0.22,0.06,0.28,0,--,0,0,--,0,0,--,0,0.04,0,0.04,0.01,0,0.01,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0.8,0,0.8,31.51,0,31.51,32.31,0,32.31,3.31,0,3.31
NC,37,Harnett County,85,37085,,0500000US37085,2015,128.14,0.260652411,0.407,98.677,99.084,0.02,0,0.02,20.55,0,20.55,20.57,0,20.57,29.056,2.03,0,2.03,70,6.94,70,8.97,0,0,0,0,0,0,0,0,0,1.52,7.34,8.86,--,8.86,8.61,0.16,0,8.77,1.31,6.52,7.83,--,7.83,8.12,0.16,0,8.28,0.21,0.82,1.03,--,1.03,0.49,0,0,0.49,0.73,0.08,0.81,0.01,--,0.01,0,--,0,0.01,--,0.01,1.03,0,1.03,0.09,0,0.09,1.12,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,5.34,0,5.34,28.06,0,28.06,33.4,0,33.4,8.86,0,8.86
NC,37,Haywood County,87,37087,,0500000US37087,2015,59.868,0.948085789,0.822,41.449,42.271,0.06,0,0.06,5.86,0,5.86,5.92,0,5.92,17.597,1.23,0,1.23,70,2.96,70,4.19,0,0,0,33.66,0,33.66,33.66,0,33.66,0.1,1.14,1.24,--,1.24,0.73,0.15,0,0.88,0.1,0.48,0.58,--,0.58,0.32,0.15,0,0.47,0,0.66,0.66,--,0.66,0.41,0,0,0.41,0.07,0.1,0.17,0,--,0,14.52,--,14.52,14.52,--,14.52,0.02,0,0.02,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,1.48,0,1.48,55.28,0,55.28,56.76,0,56.76,1.24,0,1.24
NC,37,Henderson County,89,37089,,0500000US37089,2015,112.655,0.168567751,3.489,68.342,71.831,0.21,0,0.21,10.84,0,10.84,11.05,0,11.05,40.824,2.86,0,2.86,70,5.03,70,7.89,0,0,0,0,0,0,0,0,0,0.29,4.56,4.85,--,4.85,3.6,0.35,0,3.95,0.29,3.42,3.71,--,3.71,2.89,0.35,0,3.24,0,1.14,1.14,--,1.14,0.71,0,0,0.71,0.05,0.07,0.12,0,--,0,0,--,0,0,--,0,0.1,0,0.1,0.01,0,0.01,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,3.51,0,3.51,15.48,0,15.48,18.99,0,18.99,4.85,0,4.85
NC,37,Hertford County,91,37091,,0500000US37091,2015,24.184,0.329970228,19.066,0,19.066,2.09,0,2.09,0,0,0,2.09,0,2.09,5.118,0.36,0,0.36,70,1.33,70,1.69,0.84,0,0.84,0.8,0,0.8,1.64,0,1.64,1.64,1.88,3.52,--,3.52,3.95,0.08,0,4.03,1.56,1.8,3.36,--,3.36,3.87,0.08,0,3.95,0.08,0.08,0.16,--,0.16,0.08,0,0,0.08,0.35,0.02,0.37,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,5.28,0,5.28,2.7,0,2.7,7.98,0,7.98,3.52,0,3.52
NC,37,Hoke County,93,37093,,0500000US37093,2015,52.671,0.131571453,42.956,0,42.956,4.42,0,4.42,0,0,0,4.42,0,4.42,9.715,0.68,0,0.68,70,3.01,70,3.69,0.05,0,0.05,0,0,0,0.05,0,0.05,0.32,0.74,1.06,--,1.06,0.71,0,0,0.71,0.23,0.52,0.75,--,0.75,0.56,0,0,0.56,0.09,0.22,0.31,--,0.31,0.15,0,0,0.15,0.4,0.09,0.49,0,--,0,0.02,--,0.02,0.02,--,0.02,0.14,0,0.14,0.07,0,0.07,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,6.01,0,6.01,0.92,0,0.92,6.93,0,6.93,1.06,0,1.06
NC,37,Hyde County,95,37095,,0500000US37095,2015,5.526,0.365544698,5.415,0,5.415,1.08,0,1.08,0,0,0,1.08,0,1.08,0.111,0.01,0,0.01,90,0.38,70,0.39,0,0,0,0,0,0,0,0,0,0.02,0.5,0.52,--,0.52,0.63,0.02,0,0.65,0.02,0.5,0.52,--,0.52,0.63,0.02,0,0.65,0,0,0,--,0,0,0,0,0,0.41,0,0.41,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,1.52,0,1.52,0.5,0,0.5,2.02,0,2.02,0.52,0,0.52
NC,37,Iredell County,97,37097,,0500000US37097,2015,169.866,0.133929097,31.458,80.246,111.704,2.62,0,2.62,8.92,0,8.92,11.54,0,11.54,58.162,4.07,0,4.07,70,7.82,70,11.89,0.1,0,0.1,0,0,0,0.1,0,0.1,0.62,5.08,5.7,--,5.7,2.71,0.06,0,2.77,0.49,3.94,4.43,--,4.43,2.17,0.06,0,2.23,0.13,1.14,1.27,--,1.27,0.54,0,0,0.54,0.89,0.29,1.18,0,--,0,0,--,0,0,--,0,0.15,0,0.15,0.01,0,0.01,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,8.45,0,8.45,14.3,0,14.3,22.75,0,22.75,5.7,0,5.7
NC,37,Jackson County,99,37099,,0500000US37099,2015,41.265,0.120925724,7.85,16.019,23.869,0.69,0,0.69,1.25,0,1.25,1.94,0,1.94,17.396,1.22,0,1.22,70,1.67,70,2.89,0,0,0,0.09,0,0.09,0.09,0,0.09,0.1,1.6,1.7,--,1.7,1,0.1,0,1.1,0.1,0.4,0.5,--,0.5,0.25,0.1,0,0.35,0,1.2,1.2,--,1.2,0.75,0,0,0.75,0,0.02,0.02,0,--,0,0,--,0,0,--,0,0.02,0,0.02,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.03,0,2.03,2.96,0,2.96,4.99,0,4.99,1.7,0,1.7
NC,37,Johnston County,101,37101,,0500000US37101,2015,185.66,0.136378326,14.372,125.018,139.39,1,0,1,14.77,0,14.77,15.77,0,15.77,46.27,3.24,0,3.24,70,9.76,70,13,0,0,0,0,0,0,0,0,0,1.04,3.11,4.15,--,4.15,2.95,0.06,0,3.01,0.78,2.33,3.11,--,3.11,2.46,0.06,0,2.52,0.26,0.78,1.04,--,1.04,0.49,0,0,0.49,1.02,0.05,1.07,0,--,0,0,--,0,0,--,0,1.09,0,1.09,0,0,0,1.09,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,7.39,0,7.39,17.93,0,17.93,25.32,0,25.32,4.15,0,4.15
